-;;;;;;;;8;9;10;11;12;13;14;15;16;17;18;19
-;;;;;;;;POTENCIA (€/kW/día);;;;;;ENERGIA (€/kWh);;;;;
-;soporte;CIA;SISTEMA;CIA;Producto CIA (potencia);Transporte Distribución;fee;P1;P2;P3;P4;P5;P6;P1;P2;P3;P4;P5;P6
-;PENINSULATOTALFIJOCLASICA TE42.0TD-;TOTAL;PENINSULA;;CLASICA TE4;2.0TD;-; 0,09400 € ; 0,02800 € ; -   € ; -   € ; -   € ; -   € ; 0,24612 € ; 0,19333 € ; 0,17151 € ; -   € ; -   € ; -   € 
-;PENINSULATOTALFIJOCLASICA TE4 UNICA2.0TD-;TOTAL;PENINSULA;;CLASICA TE4 UNICA;2.0TD;-; 0,09400 € ; 0,02800 € ; -   € ; -   € ; -   € ; -   € ; 0,19978 € ; 0,19978 € ; 0,19978 € ; -   € ; -   € ; -   € 
-;PENINSULATOTALFIJOCLASICA TE52.0TD-;TOTAL;PENINSULA;;CLASICA TE5;2.0TD;-; 0,10000 € ; 0,03400 € ; -   € ; -   € ; -   € ; -   € ; 0,25812 € ; 0,20533 € ; 0,18351 € ; -   € ; -   € ; -   € 
-;PENINSULATOTALFIJOCLASICA TE5 UNICA2.0TD-;TOTAL;PENINSULA;;CLASICA TE5 UNICA;2.0TD;-; 0,10000 € ; 0,03400 € ; -   € ; -   € ; -   € ; -   € ; 0,21178 € ; 0,21178 € ; 0,21178 € ; -   € ; -   € ; -   € 
-;PENINSULATOTALFIJOCLASICA3.0TD-;TOTAL;PENINSULA;;CLASICA;3.0TD;-; 0,03831 € ; 0,03260 € ; 0,01096 € ; 0,01001 € ; 0,00749 € ; 0,00548 € ; 0,21362 € ; 0,19078 € ; 0,16158 € ; 0,14680 € ; 0,12822 € ; 0,14978 € 
-;PENINSULATOTALFIJOCLASICA ETOP3.0TD-;TOTAL;PENINSULA;;CLASICA ETOP;3.0TD;-; 0,05200 € ; 0,04600 € ; 0,02500 € ; 0,02400 € ; 0,02100 € ; 0,01900 € ; 0,21095 € ; 0,18810 € ; 0,15891 € ; 0,14412 € ; 0,12555 € ; 0,14711 € 
-;PENINSULATOTALFIJOCLASICA ETOP UNICA3.0TD-;TOTAL;PENINSULA;;CLASICA ETOP UNICA;3.0TD;-; 0,05200 € ; 0,04600 € ; 0,02500 € ; 0,02400 € ; 0,02100 € ; 0,01900 € ; 0,16404 € ; 0,16404 € ; 0,16404 € ; 0,16404 € ; 0,16404 € ; 0,16404 € 
-;PENINSULATOTALFIJOCLASICA LIBRE >1000013.0TD-;TOTAL;PENINSULA;;CLASICA LIBRE >100001;3.0TD;-; 0,03831 € ; 0,03260 € ; 0,01096 € ; 0,01001 € ; 0,00749 € ; 0,00548 € ; 0,21612 € ; 0,19328 € ; 0,16408 € ; 0,14930 € ; 0,13072 € ; 0,15228 € 
-;PENINSULATOTALFIJOCLASICA LIBRE 0-100003.0TD-;TOTAL;PENINSULA;;CLASICA LIBRE 0-10000;3.0TD;-; 0,03831 € ; 0,03260 € ; 0,01096 € ; 0,01001 € ; 0,00749 € ; 0,00548 € ; 0,21962 € ; 0,19678 € ; 0,16758 € ; 0,15280 € ; 0,13422 € ; 0,15578 € 
-;PENINSULATOTALFIJOCLASICA LIBRE 10001-300003.0TD-;TOTAL;PENINSULA;;CLASICA LIBRE 10001-30000;3.0TD;-; 0,03831 € ; 0,03260 € ; 0,01096 € ; 0,01001 € ; 0,00749 € ; 0,00548 € ; 0,21812 € ; 0,19528 € ; 0,16608 € ; 0,15130 € ; 0,13272 € ; 0,15428 € 
-;PENINSULATOTALFIJOCLASICA LIBRE 30001-500003.0TD-;TOTAL;PENINSULA;;CLASICA LIBRE 30001-50000;3.0TD;-; 0,03831 € ; 0,03260 € ; 0,01096 € ; 0,01001 € ; 0,00749 € ; 0,00548 € ; 0,21812 € ; 0,19528 € ; 0,16608 € ; 0,15130 € ; 0,13272 € ; 0,15428 € 
-;PENINSULATOTALFIJOCLASICA LIBRE 50001-1000003.0TD-;TOTAL;PENINSULA;;CLASICA LIBRE 50001-100000;3.0TD;-; 0,03831 € ; 0,03260 € ; 0,01096 € ; 0,01001 € ; 0,00749 € ; 0,00548 € ; 0,21687 € ; 0,19403 € ; 0,16483 € ; 0,15005 € ; 0,13147 € ; 0,15303 € 
-;PENINSULATOTALFIJOCLASICA LIBRE UNICA >1000013.0TD-;TOTAL;PENINSULA;;CLASICA LIBRE UNICA >100001;3.0TD;-; 0,03831 € ; 0,03260 € ; 0,01096 € ; 0,01001 € ; 0,00749 € ; 0,00548 € ; 0,16921 € ; 0,16921 € ; 0,16921 € ; 0,16921 € ; 0,16921 € ; 0,16921 € 
-;PENINSULATOTALFIJOCLASICA LIBRE UNICA 0-100003.0TD-;TOTAL;PENINSULA;;CLASICA LIBRE UNICA 0-10000;3.0TD;-; 0,03831 € ; 0,03260 € ; 0,01096 € ; 0,01001 € ; 0,00749 € ; 0,00548 € ; 0,17321 € ; 0,17321 € ; 0,17321 € ; 0,17321 € ; 0,17321 € ; 0,17321 € 
-;PENINSULATOTALFIJOCLASICA LIBRE UNICA 10001-300003.0TD-;TOTAL;PENINSULA;;CLASICA LIBRE UNICA 10001-30000;3.0TD;-; 0,03831 € ; 0,03260 € ; 0,01096 € ; 0,01001 € ; 0,00749 € ; 0,00548 € ; 0,17271 € ; 0,17271 € ; 0,17271 € ; 0,17271 € ; 0,17271 € ; 0,17271 € 
-;PENINSULATOTALFIJOCLASICA LIBRE UNICA 30001-500003.0TD-;TOTAL;PENINSULA;;CLASICA LIBRE UNICA 30001-50000;3.0TD;-; 0,03831 € ; 0,03260 € ; 0,01096 € ; 0,01001 € ; 0,00749 € ; 0,00548 € ; 0,17121 € ; 0,17121 € ; 0,17121 € ; 0,17121 € ; 0,17121 € ; 0,17121 € 
-;PENINSULATOTALFIJOCLASICA LIBRE UNICA 50001-1000003.0TD-;TOTAL;PENINSULA;;CLASICA LIBRE UNICA 50001-100000;3.0TD;-; 0,03831 € ; 0,03260 € ; 0,01096 € ; 0,01001 € ; 0,00749 € ; 0,00548 € ; 0,16996 € ; 0,16996 € ; 0,16996 € ; 0,16996 € ; 0,16996 € ; 0,16996 € 
-;PENINSULATOTALFIJOCLASICA TE13.0TD-;TOTAL;PENINSULA;;CLASICA TE1;3.0TD;-; 0,04200 € ; 0,03600 € ; 0,01500 € ; 0,01400 € ; 0,01100 € ; 0,00900 € ; 0,22262 € ; 0,19978 € ; 0,17058 € ; 0,15580 € ; 0,13722 € ; 0,15878 € 
-;PENINSULATOTALFIJOCLASICA TE1 UNICA3.0TD-;TOTAL;PENINSULA;;CLASICA TE1 UNICA;3.0TD;-; 0,04200 € ; 0,03600 € ; 0,01500 € ; 0,01400 € ; 0,01100 € ; 0,00900 € ; 0,17571 € ; 0,17571 € ; 0,17571 € ; 0,17571 € ; 0,17571 € ; 0,17571 € 
-;PENINSULATOTALFIJOCLASICA TE23.0TD-;TOTAL;PENINSULA;;CLASICA TE2;3.0TD;-; 0,04400 € ; 0,03800 € ; 0,01600 € ; 0,01500 € ; 0,01300 € ; 0,01100 € ; 0,22362 € ; 0,20078 € ; 0,17158 € ; 0,15680 € ; 0,13822 € ; 0,15978 € 
-;PENINSULATOTALFIJOCLASICA TE2 UNICA3.0TD-;TOTAL;PENINSULA;;CLASICA TE2 UNICA;3.0TD;-; 0,04400 € ; 0,03800 € ; 0,01600 € ; 0,01500 € ; 0,01300 € ; 0,01100 € ; 0,17671 € ; 0,17671 € ; 0,17671 € ; 0,17671 € ; 0,17671 € ; 0,17671 € 
-;PENINSULATOTALFIJOCLASICA TE33.0TD-;TOTAL;PENINSULA;;CLASICA TE3;3.0TD;-; 0,04400 € ; 0,03900 € ; 0,01700 € ; 0,01600 € ; 0,01300 € ; 0,01100 € ; 0,22562 € ; 0,20278 € ; 0,17358 € ; 0,15880 € ; 0,14022 € ; 0,16178 € 
-;PENINSULATOTALFIJOCLASICA TE3 UNICA3.0TD-;TOTAL;PENINSULA;;CLASICA TE3 UNICA;3.0TD;-; 0,04400 € ; 0,03900 € ; 0,01700 € ; 0,01600 € ; 0,01300 € ; 0,01100 € ; 0,17871 € ; 0,17871 € ; 0,17871 € ; 0,17871 € ; 0,17871 € ; 0,17871 € 
-;PENINSULATOTALFIJOCLASICA TE43.0TD-;TOTAL;PENINSULA;;CLASICA TE4;3.0TD;-; 0,04700 € ; 0,04200 € ; 0,02000 € ; 0,01900 € ; 0,01700 € ; 0,01500 € ; 0,23362 € ; 0,21078 € ; 0,18158 € ; 0,16680 € ; 0,14822 € ; 0,16978 € 
-;PENINSULATOTALFIJOCLASICA TE4 UNICA3.0TD-;TOTAL;PENINSULA;;CLASICA TE4 UNICA;3.0TD;-; 0,04700 € ; 0,04200 € ; 0,02000 € ; 0,01900 € ; 0,01700 € ; 0,01500 € ; 0,18671 € ; 0,18671 € ; 0,18671 € ; 0,18671 € ; 0,18671 € ; 0,18671 € 
-;PENINSULATOTALFIJOCLASICA TE53.0TD-;TOTAL;PENINSULA;;CLASICA TE5;3.0TD;-; 0,04900 € ; 0,04400 € ; 0,02200 € ; 0,02100 € ; 0,01800 € ; 0,01600 € ; 0,23662 € ; 0,21378 € ; 0,18458 € ; 0,16980 € ; 0,15122 € ; 0,17278 € 
-;PENINSULATOTALFIJOCLASICA TE5 UNICA3.0TD-;TOTAL;PENINSULA;;CLASICA TE5 UNICA;3.0TD;-; 0,04900 € ; 0,04400 € ; 0,02200 € ; 0,02100 € ; 0,01800 € ; 0,01600 € ; 0,18971 € ; 0,18971 € ; 0,18971 € ; 0,18971 € ; 0,18971 € ; 0,18971 € 
;PENINSULATOTALFIJOCLASICA6.1TD-;TOTAL;PENINSULA;;CLASICA;6.1TD;-; 0,06292 € ; 0,05436 € ; 0,02829 € ; 0,02345 € ; 0,00523 € ; 0,00315 € ; 0,18521 € ; 0,16571 € ; 0,14437 € ; 0,13320 € ; 0,11508 € ; 0,13519 € 
-;PENINSULATOTALFIJOCLASICA ETOP6.1TD-;TOTAL;PENINSULA;;CLASICA ETOP;6.1TD;-; 0,07400 € ; 0,06600 € ; 0,04000 € ; 0,03500 € ; 0,01700 € ; 0,01500 € ; 0,17858 € ; 0,15908 € ; 0,13774 € ; 0,12657 € ; 0,10845 € ; 0,12856 € 
-;PENINSULATOTALFIJOCLASICA ETOP UNICA6.1TD-;TOTAL;PENINSULA;;CLASICA ETOP UNICA;6.1TD;-; 0,07400 € ; 0,06600 € ; 0,04000 € ; 0,03500 € ; 0,01700 € ; 0,01500 € ; - ; - ; - ; - ; - ; - 
-;PENINSULATOTALFIJOCLASICA LIBRE >50.0016.1TD-;TOTAL;PENINSULA;;CLASICA LIBRE >50.001;6.1TD;-; 0,06292 € ; 0,05436 € ; 0,02829 € ; 0,02345 € ; 0,00523 € ; 0,00315 € ; 0,17822 € ; 0,16342 € ; 0,12949 € ; 0,11843 € ; 0,10676 € ; 0,12505 € 
-;PENINSULATOTALFIJOCLASICA LIBRE 0-50.0006.1TD-;TOTAL;PENINSULA;;CLASICA LIBRE 0-50.000;6.1TD;-; 0,06292 € ; 0,05436 € ; 0,02829 € ; 0,02345 € ; 0,00523 € ; 0,00315 € ; 0,17922 € ; 0,16442 € ; 0,13049 € ; 0,11943 € ; 0,10776 € ; 0,12605 € 
-;PENINSULATOTALFIJOCLASICA LIBRE UNICA >50.0016.1TD-;TOTAL;PENINSULA;;CLASICA LIBRE UNICA >50.001;6.1TD;-; 0,06292 € ; 0,05436 € ; 0,02829 € ; 0,02345 € ; 0,00523 € ; 0,00315 € ; - ; - ; - ; - ; - ; - 
-;PENINSULATOTALFIJOCLASICA LIBRE UNICA 0-50.0006.1TD-;TOTAL;PENINSULA;;CLASICA LIBRE UNICA 0-50.000;6.1TD;-; 0,06292 € ; 0,05436 € ; 0,02829 € ; 0,02345 € ; 0,00523 € ; 0,00315 € ; - ; - ; - ; - ; - ; - 
-;PENINSULATOTALFIJOCLASICA TE16.1TD-;TOTAL;PENINSULA;;CLASICA TE1;6.1TD;-; 0,06700 € ; 0,05800 € ; 0,03200 € ; 0,02700 € ; 0,00900 € ; 0,00700 € ; 0,19421 € ; 0,17471 € ; 0,15337 € ; 0,14220 € ; 0,12408 € ; 0,14419 € 
-;PENINSULATOTALFIJOCLASICA TE1 UNICA6.1TD-;TOTAL;PENINSULA;;CLASICA TE1 UNICA;6.1TD;-; 0,06700 € ; 0,05800 € ; 0,03200 € ; 0,02700 € ; 0,00900 € ; 0,00700 € ; - ; - ; - ; - ; - ; - 
-;PENINSULATOTALFIJOCLASICA TE26.1TD-;TOTAL;PENINSULA;;CLASICA TE2;6.1TD;-; 0,06800 € ; 0,06000 € ; 0,03400 € ; 0,02900 € ; 0,01100 € ; 0,00900 € ; 0,19521 € ; 0,17571 € ; 0,15437 € ; 0,14320 € ; 0,12508 € ; 0,14519 € 
-;PENINSULATOTALFIJOCLASICA TE2 UNICA6.1TD-;TOTAL;PENINSULA;;CLASICA TE2 UNICA;6.1TD;-; 0,06800 € ; 0,06000 € ; 0,03400 € ; 0,02900 € ; 0,01100 € ; 0,00900 € ; - ; - ; - ; - ; - ; - 
-;PENINSULATOTALFIJOCLASICA TE36.1TD-;TOTAL;PENINSULA;;CLASICA TE3;6.1TD;-; 0,06900 € ; 0,06000 € ; 0,03400 € ; 0,02900 € ; 0,01100 € ; 0,00900 € ; 0,19721 € ; 0,17771 € ; 0,15637 € ; 0,14520 € ; 0,12708 € ; 0,14719 € 
-;PENINSULATOTALFIJOCLASICA TE3 UNICA6.1TD-;TOTAL;PENINSULA;;CLASICA TE3 UNICA;6.1TD;-; 0,06900 € ; 0,06000 € ; 0,03400 € ; 0,02900 € ; 0,01100 € ; 0,00900 € ; - ; - ; - ; - ; - ; - 
-;PENINSULATOTALFIJOCLASICA TE46.1TD-;TOTAL;PENINSULA;;CLASICA TE4;6.1TD;-; 0,07100 € ; 0,06300 € ; 0,03700 € ; 0,03200 € ; 0,01300 € ; 0,01100 € ; 0,20321 € ; 0,18371 € ; 0,16237 € ; 0,15120 € ; 0,13308 € ; 0,15319 € 
-;PENINSULATOTALFIJOCLASICA TE4 UNICA6.1TD-;TOTAL;PENINSULA;;CLASICA TE4 UNICA;6.1TD;-; 0,07100 € ; 0,06300 € ; 0,03700 € ; 0,03200 € ; 0,01300 € ; 0,01100 € ; - ; - ; - ; - ; - ; - 
-;PENINSULATOTALFIJOCLASICA TE56.1TD-;TOTAL;PENINSULA;;CLASICA TE5;6.1TD;-; 0,07400 € ; 0,06500 € ; 0,03900 € ; 0,03400 € ; 0,01600 € ; 0,01400 € ; 0,20621 € ; 0,18671 € ; 0,16537 € ; 0,15420 € ; 0,13608 € ; 0,15619 € 
-;PENINSULATOTALFIJOCLASICA TE5 UNICA6.1TD-;TOTAL;PENINSULA;;CLASICA TE5 UNICA;6.1TD;-; 0,07400 € ; 0,06500 € ; 0,03900 € ; 0,03400 € ; 0,01600 € ; 0,01400 € ; - ; - ; - ; - ; - ; - 
-;CANARIASTOTALFIJO CLASICA LIBRE >50012.0TD-;TOTAL;CANARIAS;; CLASICA LIBRE >5001;2.0TD;-; 0,06954 € ; 0,06954 € ; -   € ; -   € ; -   € ; -   € ; 0,23699 € ; 0,18421 € ; 0,16244 € ; -   € ; -   € ; -   € 
-;CANARIASTOTALFIJO CLASICA LIBRE 0-15002.0TD-;TOTAL;CANARIAS;; CLASICA LIBRE 0-1500;2.0TD;-; 0,06954 € ; 0,06954 € ; -   € ; -   € ; -   € ; -   € ; 0,24449 € ; 0,19171 € ; 0,16994 € ; -   € ; -   € ; -   € 
-;CANARIASTOTALFIJO CLASICA LIBRE 1501-30002.0TD-;TOTAL;CANARIAS;; CLASICA LIBRE 1501-3000;2.0TD;-; 0,06954 € ; 0,06954 € ; -   € ; -   € ; -   € ; -   € ; 0,24249 € ; 0,18971 € ; 0,16794 € ; -   € ; -   € ; -   € 
-;CANARIASTOTALFIJO CLASICA LIBRE 3001-50002.0TD-;TOTAL;CANARIAS;; CLASICA LIBRE 3001-5000;2.0TD;-; 0,06954 € ; 0,06954 € ; -   € ; -   € ; -   € ; -   € ; 0,23699 € ; 0,18421 € ; 0,16244 € ; -   € ; -   € ; -   € 
-;CANARIASTOTALFIJO CLASICA SNP2.0TD-;TOTAL;CANARIAS;; CLASICA SNP;2.0TD;-; 0,06954 € ; 0,00368 € ; -   € ; -   € ; -   € ; -   € ; 0,23049 € ; 0,17771 € ; 0,15594 € ; -   € ; -   € ; -   € 
-;CANARIASTOTALFIJO CLASICA SNP TE32.0TD-;TOTAL;CANARIAS;; CLASICA SNP TE3;2.0TD;-; 0,08900 € ; 0,02300 € ; -   € ; -   € ; -   € ; -   € ; 0,24449 € ; 0,19171 € ; 0,16994 € ; -   € ; -   € ; -   € 
-;CANARIASTOTALFIJO CLASICA LIBRE >1000013.0TD-;TOTAL;CANARIAS;; CLASICA LIBRE >100001;3.0TD;-; 0,03831 € ; 0,03260 € ; 0,01096 € ; 0,01001 € ; 0,00749 € ; 0,00548 € ; 0,19846 € ; 0,20253 € ; 0,17251 € ; 0,15226 € ; 0,13413 € ; 0,15488 € 
-;CANARIASTOTALFIJO CLASICA LIBRE 0-100003.0TD-;TOTAL;CANARIAS;; CLASICA LIBRE 0-10000;3.0TD;-; 0,03831 € ; 0,03260 € ; 0,01096 € ; 0,01001 € ; 0,00749 € ; 0,00548 € ; 0,20246 € ; 0,20653 € ; 0,17651 € ; 0,15626 € ; 0,13813 € ; 0,15888 € 
-;CANARIASTOTALFIJO CLASICA LIBRE 10001-300003.0TD-;TOTAL;CANARIAS;; CLASICA LIBRE 10001-30000;3.0TD;-; 0,03831 € ; 0,03260 € ; 0,01096 € ; 0,01001 € ; 0,00749 € ; 0,00548 € ; 0,20196 € ; 0,20603 € ; 0,17601 € ; 0,15576 € ; 0,13763 € ; 0,15838 € 
-;CANARIASTOTALFIJO CLASICA LIBRE 30001-500003.0TD-;TOTAL;CANARIAS;; CLASICA LIBRE 30001-50000;3.0TD;-; 0,03831 € ; 0,03260 € ; 0,01096 € ; 0,01001 € ; 0,00749 € ; 0,00548 € ; 0,20046 € ; 0,20453 € ; 0,17451 € ; 0,15426 € ; 0,13613 € ; 0,15688 € 
-;CANARIASTOTALFIJO CLASICA LIBRE 50001-1000003.0TD-;TOTAL;CANARIAS;; CLASICA LIBRE 50001-100000;3.0TD;-; 0,03831 € ; 0,03260 € ; 0,01096 € ; 0,01001 € ; 0,00749 € ; 0,00548 € ; 0,19921 € ; 0,20328 € ; 0,17326 € ; 0,15301 € ; 0,13488 € ; 0,15563 € 
-;CANARIASTOTALFIJO CLASICA SNP3.0TD-;TOTAL;CANARIAS;; CLASICA SNP;3.0TD;-; 0,03831 € ; 0,03260 € ; 0,01096 € ; 0,01001 € ; 0,00749 € ; 0,00548 € ; 0,19596 € ; 0,20003 € ; 0,17001 € ; 0,14976 € ; 0,13163 € ; 0,15238 € 
-;CANARIASTOTALFIJO CLASICA SNP TE33.0TD-;TOTAL;CANARIAS;; CLASICA SNP TE3;3.0TD;-; 0,04400 € ; 0,03900 € ; 0,01700 € ; 0,01600 € ; 0,01300 € ; 0,01100 € ; 0,20796 € ; 0,21203 € ; 0,18201 € ; 0,16176 € ; 0,14363 € ; 0,16438 € 
-;CANARIASTOTALFIJO CLASICA LIBRE >50.0016.1TD-;TOTAL;CANARIAS;; CLASICA LIBRE >50.001;6.1TD;-; 0,06292 € ; 0,05436 € ; 0,02829 € ; 0,02345 € ; 0,00523 € ; 0,00315 € ; 0,17307 € ; 0,17627 € ; 0,15392 € ; 0,13700 € ; 0,12092 € ; 0,13948 € 
-;CANARIASTOTALFIJO CLASICA LIBRE 0-50.0006.1TD-;TOTAL;CANARIAS;; CLASICA LIBRE 0-50.000;6.1TD;-; 0,06292 € ; 0,05436 € ; 0,02829 € ; 0,02345 € ; 0,00523 € ; 0,00315 € ; 0,17407 € ; 0,17727 € ; 0,15492 € ; 0,13800 € ; 0,12192 € ; 0,14048 € 
-;CANARIASTOTALFIJO CLASICA SNP6.1TD-;TOTAL;CANARIAS;; CLASICA SNP;6.1TD;-; 0,06292 € ; 0,05436 € ; 0,02829 € ; 0,02345 € ; 0,00523 € ; 0,00315 € ; 0,17107 € ; 0,17427 € ; 0,15192 € ; 0,13500 € ; 0,11892 € ; 0,13748 € 
-;CANARIASTOTALFIJO CLASICA SNP TE36.1TD-;TOTAL;CANARIAS;; CLASICA SNP TE3;6.1TD;-; 0,06900 € ; 0,06000 € ; 0,03400 € ; 0,02900 € ; 0,01100 € ; 0,00900 € ; 0,18307 € ; 0,18627 € ; 0,16392 € ; 0,14700 € ; 0,13092 € ; 0,14948 € 
-;BALEARESTOTALFIJO CLASICA LIBRE >50012.0TD-;TOTAL;BALEARES;; CLASICA LIBRE >5001;2.0TD;-; 0,06954 € ; 0,06954 € ; -   € ; -   € ; -   € ; -   € ; 0,23699 € ; 0,18421 € ; 0,16244 € ; ― ; -   € ; -   € 
-;BALEARESTOTALFIJO CLASICA LIBRE 0-15002.0TD-;TOTAL;BALEARES;; CLASICA LIBRE 0-1500;2.0TD;-; 0,06954 € ; 0,06954 € ; -   € ; -   € ; -   € ; -   € ; 0,24449 € ; 0,19171 € ; 0,16994 € ; -   € ; -   € ; -   € 
-;BALEARESTOTALFIJO CLASICA LIBRE 1501-30002.0TD-;TOTAL;BALEARES;; CLASICA LIBRE 1501-3000;2.0TD;-; 0,06954 € ; 0,06954 € ; -   € ; -   € ; -   € ; -   € ; 0,24249 € ; 0,18971 € ; 0,16794 € ; -   € ; -   € ; -   € 
-;BALEARESTOTALFIJO CLASICA LIBRE 3001-50002.0TD-;TOTAL;BALEARES;; CLASICA LIBRE 3001-5000;2.0TD;-; 0,06954 € ; 0,06954 € ; -   € ; -   € ; -   € ; -   € ; 0,23699 € ; 0,18421 € ; 0,16244 € ; -   € ; -   € ; -   € 
-;BALEARESTOTALFIJO CLASICA SNP2.0TD-;TOTAL;BALEARES;; CLASICA SNP;2.0TD;-; 0,06954 € ; 0,00368 € ; -   € ; -   € ; -   € ; -   € ; 0,23049 € ; 0,17771 € ; 0,15594 € ; -   € ; -   € ; -   € 
-;BALEARESTOTALFIJO CLASICA SNP TE32.0TD-;TOTAL;BALEARES;; CLASICA SNP TE3;2.0TD;-; 0,08900 € ; 0,02300 € ; -   € ; -   € ; -   € ; -   € ; 0,24449 € ; 0,19171 € ; 0,16994 € ; -   € ; -   € ; -   € 
-;BALEARESTOTALFIJO CLASICA LIBRE >1000013.0TD-;TOTAL;BALEARES;; CLASICA LIBRE >100001;3.0TD;-; 0,03831 € ; 0,03260 € ; 0,01096 € ; 0,01001 € ; 0,00749 € ; 0,00548 € ; 0,19340 € ; 0,18125 € ; 0,18036 € ; 0,16483 € ; 0,14450 € ; 0,15488 € 
-;BALEARESTOTALFIJO CLASICA LIBRE 0-100003.0TD-;TOTAL;BALEARES;; CLASICA LIBRE 0-10000;3.0TD;-; 0,03831 € ; 0,03260 € ; 0,01096 € ; 0,01001 € ; 0,00749 € ; 0,00548 € ; 0,19740 € ; 0,18525 € ; 0,18436 € ; 0,16883 € ; 0,14850 € ; 0,15888 € 
-;BALEARESTOTALFIJO CLASICA LIBRE 10001-300003.0TD-;TOTAL;BALEARES;; CLASICA LIBRE 10001-30000;3.0TD;-; 0,03831 € ; 0,03260 € ; 0,01096 € ; 0,01001 € ; 0,00749 € ; 0,00548 € ; 0,19690 € ; 0,18475 € ; 0,18386 € ; 0,16833 € ; 0,14800 € ; 0,15838 € 
-;BALEARESTOTALFIJO CLASICA LIBRE 30001-500003.0TD-;TOTAL;BALEARES;; CLASICA LIBRE 30001-50000;3.0TD;-; 0,03831 € ; 0,03260 € ; 0,01096 € ; 0,01001 € ; 0,00749 € ; 0,00548 € ; 0,19540 € ; 0,18325 € ; 0,18236 € ; 0,16683 € ; 0,14650 € ; 0,15688 € 
-;BALEARESTOTALFIJO CLASICA LIBRE 50001-1000003.0TD-;TOTAL;BALEARES;; CLASICA LIBRE 50001-100000;3.0TD;-; 0,03831 € ; 0,03260 € ; 0,01096 € ; 0,01001 € ; 0,00749 € ; 0,00548 € ; 0,19415 € ; 0,18200 € ; 0,18111 € ; 0,16558 € ; 0,14525 € ; 0,15563 € 
-;BALEARESTOTALFIJO CLASICA SNP3.0TD-;TOTAL;BALEARES;; CLASICA SNP;3.0TD;-; 0,03831 € ; 0,03260 € ; 0,01096 € ; 0,01001 € ; 0,00749 € ; 0,00548 € ; 0,19090 € ; 0,17875 € ; 0,17786 € ; 0,16233 € ; 0,14200 € ; 0,15238 € 
-;BALEARESTOTALFIJO CLASICA SNP TE33.0TD-;TOTAL;BALEARES;; CLASICA SNP TE3;3.0TD;-; 0,04400 € ; 0,03900 € ; 0,01700 € ; 0,01600 € ; 0,01300 € ; 0,01100 € ; 0,20290 € ; 0,19075 € ; 0,18986 € ; 0,17433 € ; 0,15400 € ; 0,16438 € 
-;BALEARESTOTALFIJO CLASICA LIBRE >50.0016.1TD-;TOTAL;BALEARES;; CLASICA LIBRE >50.001;6.1TD;-; 0,06292 € ; 0,05436 € ; 0,02829 € ; 0,02345 € ; 0,00523 € ; 0,00315 € ; 0,16872 € ; 0,15865 € ; 0,15977 € ; 0,14801 € ; 0,12976 € ; 0,13948 € 
-;BALEARESTOTALFIJO CLASICA LIBRE 0-50.0006.1TD-;TOTAL;BALEARES;; CLASICA LIBRE 0-50.000;6.1TD;-; 0,06292 € ; 0,05436 € ; 0,02829 € ; 0,02345 € ; 0,00523 € ; 0,00315 € ; 0,16972 € ; 0,15965 € ; 0,16077 € ; 0,14901 € ; 0,13076 € ; 0,14048 € 
-;BALEARESTOTALFIJO CLASICA SNP6.1TD-;TOTAL;BALEARES;; CLASICA SNP;6.1TD;-; 0,06292 € ; 0,05436 € ; 0,02829 € ; 0,02345 € ; 0,00523 € ; 0,00315 € ; 0,16672 € ; 0,15665 € ; 0,15777 € ; 0,14601 € ; 0,12776 € ; 0,13748 € 
-;BALEARESTOTALFIJO CLASICA SNP TE36.1TD-;TOTAL;BALEARES;; CLASICA SNP TE3;6.1TD;-; 0,06900 € ; 0,06000 € ; 0,03400 € ; 0,02900 € ; 0,01100 € ; 0,00900 € ; 0,17872 € ; 0,16865 € ; 0,16977 € ; 0,15801 € ; 0,13976 € ; 0,14948 € 
-;;;;;;;;;;;;;;;;;;;
-;;;;;;;;;;;;;;;;;;;
-;;;;;;;;;;;;;;;;;;;
-;;;;;;;;;;;;;;;;;;;
-;;;;;;;;;;;;;;;;;;;
-;;;;;;;;;;;;;;;;;;;
-;;;;;;;;;;;;;;;;;;;
-;;;;;;;;;;;;;;;;;;;
-;;;;;;;;;;;;;;;;;;;
-;;;;;;;;;;;;;;;;;;;
-;;;;;;;;;;;;;;;;;;;
-;;;;;;;;;;;;;;;;;;;
-;;;;;;;;;;;;;;;;;;;
-;;;;;;;;;;;;;;;;;;;
-;;;;;;;;;;;;;;;;;;;
-;;;;;;;;;;;;;;;;;;;
-;;;;;;;;;;;;;;;;;;;
-;;;;;;;;;;;;;;;;;;;
-;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
-;;;;;;;;;;;;;;;;;;;
-;;;;;;;;;;;;;;;;;;;
-;;;;;;;;;;;;;;;;;;;
-;;;;;;;;;;;;;;;;;;;
-;;;;;;;;;;;;;;;;;;;
-;;;;;;;;;;;;;;;;;;;
-;;;;;;;;;;;;;;;;;;;
-;;;;;;;;;;;;;;;;;;;
-;;;;;;;;;;;;;;;;;;;
-;;;;;;;;;;;;;;;;;;;
-;;;;;;;;;;;;;;;;;;;
-;;;;;;;;;;;;;;;;;;;
-;;;;;;;;;;;;;;;;;;;
-;;;;;;;;;;;;;;;;;;;
