1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
soporte;sistema;cia;producto;producto cia;tarifa;fee;P1;P2;P3;P4;P5;P6;P1.;P2.;P3.;P4.;P5.;P6.
BALEARESELEIAFIJOTU MEDIOAMBIENTE 36.1TD-;BALEARES;ELEIA;FIJO;TU MEDIOAMBIENTE 3;6.1TD;-;0,062787 €;0,057180 €;0,032817 €;0,026179 €;0,006828 €;0,004617 €;0,223720 €;0,209020 €;0,191012 €;0,188384 €;0,176644 €;0,166226 €
PENINSULAENDESAFIJOOPEN(<15) PLANA2.0TD-;PENINSULA;ENDESA;FIJO;OPEN(<15) PLANA;2.0TD;-;0,095116 €;0,030491 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,176300 €;0,176300 €;0,176300 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAENDESAFIJOTEMPO 24H2.0TD-;PENINSULA;ENDESA;FIJO;TEMPO 24H;2.0TD;-;0,095116 €;0,030491 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,202740 €;0,202740 €;0,202740 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAENDESAFIJOTEMPO 24H CCPP2.0TD-;PENINSULA;ENDESA;FIJO;TEMPO 24H CCPP;2.0TD;-;0,095116 €;0,030491 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,176580 €;0,176580 €;0,176580 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAENDESAFIJOTEMPO 3 PERIODOS2.0TD-;PENINSULA;ENDESA;FIJO;TEMPO 3 PERIODOS;2.0TD;-;0,095116 €;0,030491 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,252030 €;0,200880 €;0,166470 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAENDESAFIJOTEMPO LIBRE2.0TD-;PENINSULA;ENDESA;FIJO;TEMPO LIBRE;2.0TD;-;0,097804 €;0,033179 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,129480 €;0,129480 €;0,129480 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAENDESAFIJOOPEN(<15<30) PLANA3.0TD-;PENINSULA;ENDESA;FIJO;OPEN(<15<30) PLANA;3.0TD;-;0,039893 €;0,003099 €;0,014847 €;0,012466 €;0,007950 €;0,005862 €;0,171298 €;0,171298 €;0,171298 €;0,171298 €;0,171298 €;0,171298 €
PENINSULAENDESAFIJOOPEN(<30<50) PLANA3.0TD-;PENINSULA;ENDESA;FIJO;OPEN(<30<50) PLANA;3.0TD;-;0,039893 €;0,030987 €;0,014847 €;0,012466 €;0,007950 €;0,005862 €;0,168510 €;0,168510 €;0,168510 €;0,168510 €;0,168510 €;0,168510 €
PENINSULAENDESAFIJOOPEN(<50<100) PLANA3.0TD-;PENINSULA;ENDESA;FIJO;OPEN(<50<100) PLANA;3.0TD;-;0,039893 €;0,030987 €;0,014847 €;0,012466 €;0,007950 €;0,005862 €;0,165148 €;0,165148 €;0,165148 €;0,165148 €;0,165148 €;0,165148 €
PENINSULAENDESAFIJOOPEN(>100) PLANA3.0TD-;PENINSULA;ENDESA;FIJO;OPEN(>100) PLANA;3.0TD;-;0,039893 €;0,030987 €;0,014847 €;0,012466 €;0,007950 €;0,005862 €;0,165148 €;0,165148 €;0,165148 €;0,165148 €;0,165148 €;0,165148 €
CANARIASENDESAFIJOOPEN(<15) PLANA2.0TD-;CANARIAS;ENDESA;FIJO;OPEN(<15) PLANA;2.0TD;-;0,095116 €;0,030491 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,176300 €;0,176300 €;0,176300 €;0,000000 €;0,000000 €;0,000000 €
CANARIASENDESAFIJOTEMPO 24H2.0TD-;CANARIAS;ENDESA;FIJO;TEMPO 24H;2.0TD;-;0,095116 €;0,030491 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,202740 €;0,202740 €;0,202740 €;0,000000 €;0,000000 €;0,000000 €
CANARIASENDESAFIJOTEMPO 24H CCPP2.0TD-;CANARIAS;ENDESA;FIJO;TEMPO 24H CCPP;2.0TD;-;0,095116 €;0,030491 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,176580 €;0,176580 €;0,176580 €;0,000000 €;0,000000 €;0,000000 €
CANARIASENDESAFIJOTEMPO 3 PERIODOS2.0TD-;CANARIAS;ENDESA;FIJO;TEMPO 3 PERIODOS;2.0TD;-;0,095116 €;0,030491 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,252030 €;0,200880 €;0,166470 €;0,000000 €;0,000000 €;0,000000 €
CANARIASENDESAFIJOTEMPO LIBRE2.0TD-;CANARIAS;ENDESA;FIJO;TEMPO LIBRE;2.0TD;-;0,097804 €;0,033179 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,129480 €;0,129480 €;0,129480 €;0,000000 €;0,000000 €;0,000000 €
CANARIASENDESAFIJOOPEN(<15<30) PLANA3.0TD-;CANARIAS;ENDESA;FIJO;OPEN(<15<30) PLANA;3.0TD;-;0,039893 €;0,003099 €;0,014847 €;0,012466 €;0,007950 €;0,005862 €;0,171298 €;0,171298 €;0,171298 €;0,171298 €;0,171298 €;0,171298 €
CANARIASENDESAFIJOOPEN(<30<50) PLANA3.0TD-;CANARIAS;ENDESA;FIJO;OPEN(<30<50) PLANA;3.0TD;-;0,039893 €;0,030987 €;0,014847 €;0,012466 €;0,007950 €;0,005862 €;0,168510 €;0,168510 €;0,168510 €;0,168510 €;0,168510 €;0,168510 €
CANARIASENDESAFIJOOPEN(<50<100) PLANA3.0TD-;CANARIAS;ENDESA;FIJO;OPEN(<50<100) PLANA;3.0TD;-;0,039893 €;0,030987 €;0,014847 €;0,012466 €;0,007950 €;0,005862 €;0,165148 €;0,165148 €;0,165148 €;0,165148 €;0,165148 €;0,165148 €
CANARIASENDESAFIJOOPEN(>100) PLANA3.0TD-;CANARIAS;ENDESA;FIJO;OPEN(>100) PLANA;3.0TD;-;0,039893 €;0,030987 €;0,014847 €;0,012466 €;0,007950 €;0,005862 €;0,165148 €;0,165148 €;0,165148 €;0,165148 €;0,165148 €;0,165148 €
BALEARESENDESAFIJOOPEN(<15) PLANA2.0TD-;BALEARES;ENDESA;FIJO;OPEN(<15) PLANA;2.0TD;-;0,095116 €;0,030491 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,176300 €;0,176300 €;0,176300 €;0,000000 €;0,000000 €;0,000000 €
BALEARESENDESAFIJOTEMPO 24H2.0TD-;BALEARES;ENDESA;FIJO;TEMPO 24H;2.0TD;-;0,095116 €;0,030491 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,202740 €;0,202740 €;0,202740 €;0,000000 €;0,000000 €;0,000000 €
BALEARESENDESAFIJOTEMPO 24H CCPP2.0TD-;BALEARES;ENDESA;FIJO;TEMPO 24H CCPP;2.0TD;-;0,095116 €;0,030491 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,176580 €;0,176580 €;0,176580 €;0,000000 €;0,000000 €;0,000000 €
BALEARESENDESAFIJOTEMPO 3 PERIODOS2.0TD-;BALEARES;ENDESA;FIJO;TEMPO 3 PERIODOS;2.0TD;-;0,095116 €;0,030491 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,252030 €;0,200880 €;0,166470 €;0,000000 €;0,000000 €;0,000000 €
BALEARESENDESAFIJOTEMPO LIBRE2.0TD-;BALEARES;ENDESA;FIJO;TEMPO LIBRE;2.0TD;-;0,097804 €;0,033179 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,129480 €;0,129480 €;0,129480 €;0,000000 €;0,000000 €;0,000000 €
BALEARESENDESAFIJOOPEN(<15<30) PLANA3.0TD-;BALEARES;ENDESA;FIJO;OPEN(<15<30) PLANA;3.0TD;-;0,039893 €;0,003099 €;0,014847 €;0,012466 €;0,007950 €;0,005862 €;0,171298 €;0,171298 €;0,171298 €;0,171298 €;0,171298 €;0,171298 €
BALEARESENDESAFIJOOPEN(<30<50) PLANA3.0TD-;BALEARES;ENDESA;FIJO;OPEN(<30<50) PLANA;3.0TD;-;0,039893 €;0,030987 €;0,014847 €;0,012466 €;0,007950 €;0,005862 €;0,168510 €;0,168510 €;0,168510 €;0,168510 €;0,168510 €;0,168510 €
BALEARESENDESAFIJOOPEN(<50<100) PLANA3.0TD-;BALEARES;ENDESA;FIJO;OPEN(<50<100) PLANA;3.0TD;-;0,039893 €;0,030987 €;0,014847 €;0,012466 €;0,007950 €;0,005862 €;0,165148 €;0,165148 €;0,165148 €;0,165148 €;0,165148 €;0,165148 €
BALEARESENDESAFIJOOPEN(>100) PLANA3.0TD-;BALEARES;ENDESA;FIJO;OPEN(>100) PLANA;3.0TD;-;0,039893 €;0,030987 €;0,014847 €;0,012466 €;0,007950 €;0,005862 €;0,165148 €;0,165148 €;0,165148 €;0,165148 €;0,165148 €;0,165148 €
PENINSULAENELUZFIJOEXCELLENT+ 1P2.0TD-;PENINSULA;ENELUZ;FIJO;EXCELLENT+ 1P;2.0TD;-;0,092470 €;0,030081 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,229062 €;0,229062 €;0,229062 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAENELUZFIJOEXCELLENT+ 3P2.0TD-;PENINSULA;ENELUZ;FIJO;EXCELLENT+ 3P;2.0TD;-;0,092470 €;0,030081 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,273293 €;0,244579 €;0,184820 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAENELUZFIJOEXCELLENT+3.0TD-;PENINSULA;ENELUZ;FIJO;EXCELLENT+;3.0TD;-;0,030128 €;0,025968 €;0,016106 €;0,013642 €;0,008966 €;0,008777 €;0,303257 €;0,292960 €;0,227243 €;0,213572 €;0,212638 €;0,200368 €
PENINSULAEVOLVEFIJOGOLD2.0TD-;PENINSULA;EVOLVE;FIJO;GOLD;2.0TD;-;0,102419 €;0,036555 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,225338 €;0,225338 €;0,225338 €;0,000000 €;0,000000 €;0,000000 €
CANARIASEVOLVEFIJOGOLD2.0TD-;CANARIAS;EVOLVE;FIJO;GOLD;2.0TD;-;0,102419 €;0,036555 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,225338 €;0,225338 €;0,225338 €;0,000000 €;0,000000 €;0,000000 €
BALEARESEVOLVEFIJOGOLD2.0TD-;BALEARES;EVOLVE;FIJO;GOLD;2.0TD;-;0,102419 €;0,036555 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,225338 €;0,225338 €;0,225338 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAEVOLVEFIJOGOLD3.0TD-;PENINSULA;EVOLVE;FIJO;GOLD;3.0TD;-;0,043788 €;0,038080 €;0,016444 €;0,015490 €;0,012966 €;0,010962 €;0,199697 €;0,199697 €;0,199697 €;0,199697 €;0,199697 €;0,199697 €
CANARIASEVOLVEFIJOGOLD3.0TD-;CANARIAS;EVOLVE;FIJO;GOLD;3.0TD;-;0,043788 €;0,038080 €;0,016444 €;0,015490 €;0,012966 €;0,010962 €;0,199697 €;0,199697 €;0,199697 €;0,199697 €;0,199697 €;0,199697 €
BALEARESEVOLVEFIJOGOLD3.0TD-;BALEARES;EVOLVE;FIJO;GOLD;3.0TD;-;0,043788 €;0,038080 €;0,016444 €;0,015490 €;0,012966 €;0,010962 €;0,199697 €;0,199697 €;0,199697 €;0,199697 €;0,199697 €;0,199697 €
PENINSULAEVOLVEFIJOSILVER3.0TD-;PENINSULA;EVOLVE;FIJO;SILVER;3.0TD;-;0,038308 €;0,032600 €;0,010965 €;0,010011 €;0,007487 €;0,005483 €;0,238833 €;0,238833 €;0,238833 €;0,238833 €;0,238833 €;0,238833 €
CANARIASEVOLVEFIJOSILVER3.0TD-;CANARIAS;EVOLVE;FIJO;SILVER;3.0TD;-;0,038308 €;0,032600 €;0,010965 €;0,010011 €;0,007487 €;0,005483 €;0,238833 €;0,238833 €;0,238833 €;0,238833 €;0,238833 €;0,238833 €
BALEARESEVOLVEFIJOSILVER3.0TD-;BALEARES;EVOLVE;FIJO;SILVER;3.0TD;-;0,038308 €;0,032600 €;0,010965 €;0,010011 €;0,007487 €;0,005483 €;0,238833 €;0,238833 €;0,238833 €;0,238833 €;0,238833 €;0,238833 €
PENINSULAFACTORFIJODOMESTICO_EXTRA1P2.0TD-;PENINSULA;FACTOR;FIJO;DOMESTICO_EXTRA1P;2.0TD;-;0,086653 €;0,021305 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,205022 €;0,205022 €;0,205022 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAFACTORFIJODOMESTICO_EXTRA3P2.0TD-;PENINSULA;FACTOR;FIJO;DOMESTICO_EXTRA3P;2.0TD;-;0,086653 €;0,021305 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,253951 €;0,194818 €;0,179385 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAFACTORFIJODOMESTICO_MINI2.0TD-;PENINSULA;FACTOR;FIJO;DOMESTICO_MINI;2.0TD;-;0,071260 €;0,071260 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,175987 €;0,175987 €;0,175987 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAFACTORFIJODOMESTICO_Precio WEB3P2.0TD-;PENINSULA;FACTOR;FIJO;DOMESTICO_Precio WEB3P;2.0TD;-;0,069543 €;0,003679 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,257341 €;0,218834 €;0,170545 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAFACTORFIJODOMESTICO_PRIME2.0TD-;PENINSULA;FACTOR;FIJO;DOMESTICO_PRIME;2.0TD;-;0,089448 €;0,024357 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,233522 €;0,233522 €;0,233522 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAFACTORFIJONEGOCIO_AHORRO2.0TD-;PENINSULA;FACTOR;FIJO;NEGOCIO_AHORRO;2.0TD;-;0,069543 €;0,003679 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,272892 €;0,206995 €;0,163707 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAFACTORFIJONEGOCIO_AHORRO1P2.0TD-;PENINSULA;FACTOR;FIJO;NEGOCIO_AHORRO1P;2.0TD;-;0,069543 €;0,003679 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,209242 €;0,209242 €;0,209242 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAFACTORFIJONEGOCIO_EXTRA2.0TD-;PENINSULA;FACTOR;FIJO;NEGOCIO_EXTRA;2.0TD;-;0,089025 €;0,026972 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,208419 €;0,199585 €;0,189555 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAFACTORFIJONEGOCIO_EXTRA1P2.0TD-;PENINSULA;FACTOR;FIJO;NEGOCIO_EXTRA1P;2.0TD;-;0,089025 €;0,026972 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,198998 €;0,198998 €;0,198998 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAFACTORFIJONEGOCIO_EXTRAPLUS2.0TD-;PENINSULA;FACTOR;FIJO;NEGOCIO_EXTRAPLUS;2.0TD;-;0,095912 €;0,027275 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,246299 €;0,227959 €;0,212855 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAFACTORFIJONEGOCIO_EXTRAPLUS1P2.0TD-;PENINSULA;FACTOR;FIJO;NEGOCIO_EXTRAPLUS1P;2.0TD;-;0,095912 €;0,027275 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,227301 €;0,227301 €;0,227301 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAFACTORFIJONEGOCIO_EXTRATOP2.0TD-;PENINSULA;FACTOR;FIJO;NEGOCIO_EXTRATOP;2.0TD;-;0,097244 €;0,035192 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,212419 €;0,203585 €;0,193555 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAFACTORFIJONEGOCIO_EXTRATOP1P2.0TD-;PENINSULA;FACTOR;FIJO;NEGOCIO_EXTRATOP1P;2.0TD;-;0,097244 €;0,035192 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,202998 €;0,202998 €;0,202998 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAFACTORFIJONEGOCIO_MINI1P2.0TD-;PENINSULA;FACTOR;FIJO;NEGOCIO_MINI1P;2.0TD;-;0,071260 €;0,071260 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,175987 €;0,175987 €;0,175987 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAFACTORFIJONEGOCIO_PROFESIONAL2.0TD-;PENINSULA;FACTOR;FIJO;NEGOCIO_PROFESIONAL;2.0TD;-;0,085410 €;0,023135 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,258942 €;0,194555 €;0,156695 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAFACTORFIJONEGOCIO_PROFESIONAL1P2.0TD-;PENINSULA;FACTOR;FIJO;NEGOCIO_PROFESIONAL1P;2.0TD;-;0,085410 €;0,023135 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,198614 €;0,198614 €;0,198614 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAFACTORFIJONEGOCIO_AHORRO3.0TD-;PENINSULA;FACTOR;FIJO;NEGOCIO_AHORRO;3.0TD;-;0,038308 €;0,032600 €;0,010965 €;0,010011 €;0,007487 €;0,005483 €;0,248178 €;0,224134 €;0,188165 €;0,179308 €;0,166278 €;0,158914 €
PENINSULAFACTORFIJONEGOCIO_AHORRO1P3.0TD-;PENINSULA;FACTOR;FIJO;NEGOCIO_AHORRO1P;3.0TD;-;0,038308 €;0,032600 €;0,010965 €;0,010011 €;0,007487 €;0,005483 €;0,188497 €;0,188497 €;0,188497 €;0,188497 €;0,188497 €;0,188497 €
PENINSULAFACTORFIJONEGOCIO_EXTRA3.0TD-;PENINSULA;FACTOR;FIJO;NEGOCIO_EXTRA;3.0TD;-;0,048626 €;0,040796 €;0,021134 €;0,020544 €;0,017179 €;0,017069 €;0,196120 €;0,187402 €;0,186090 €;0,178419 €;0,177899 €;0,176492 €
PENINSULAFACTORFIJONEGOCIO_EXTRA1P3.0TD-;PENINSULA;FACTOR;FIJO;NEGOCIO_EXTRA1P;3.0TD;-;0,048626 €;0,040796 €;0,021134 €;0,020544 €;0,017179 €;0,017069 €;0,179998 €;0,179998 €;0,179998 €;0,179998 €;0,179998 €;0,179998 €
PENINSULAFACTORFIJONEGOCIO_EXTRAPLUS3.0TD-;PENINSULA;FACTOR;FIJO;NEGOCIO_EXTRAPLUS;3.0TD;-;0,051055 €;0,043696 €;0,023138 €;0,021415 €;0,018671 €;0,017715 €;0,208620 €;0,199902 €;0,198590 €;0,197919 €;0,197399 €;0,193992 €
PENINSULAFACTORFIJONEGOCIO_EXTRAPLUS1P3.0TD-;PENINSULA;FACTOR;FIJO;NEGOCIO_EXTRAPLUS1P;3.0TD;-;0,051055 €;0,043696 €;0,023138 €;0,021415 €;0,018671 €;0,017715 €;0,198318 €;0,198318 €;0,198318 €;0,198318 €;0,198318 €;0,198318 €
PENINSULAFACTORFIJONEGOCIO_EXTRATOP3.0TD-;PENINSULA;FACTOR;FIJO;NEGOCIO_EXTRATOP;3.0TD;-;0,049996 €;0,042166 €;0,022504 €;0,021914 €;0,018549 €;0,018438 €;0,200120 €;0,191402 €;0,190090 €;0,182419 €;0,181899 €;0,180492 €
PENINSULAFACTORFIJONEGOCIO_EXTRATOP1P3.0TD-;PENINSULA;FACTOR;FIJO;NEGOCIO_EXTRATOP1P;3.0TD;-;0,049996 €;0,042166 €;0,022504 €;0,021914 €;0,018549 €;0,018438 €;0,186498 €;0,186498 €;0,186498 €;0,186498 €;0,186498 €;0,186498 €
PENINSULAFACTORFIJONEGOCIO_PROFESIONAL3.0TD-;PENINSULA;FACTOR;FIJO;NEGOCIO_PROFESIONAL;3.0TD;-;0,046133 €;0,037508 €;0,018668 €;0,017531 €;0,013891 €;0,013781 €;0,240867 €;0,217312 €;0,181951 €;0,173123 €;0,160355 €;0,153347 €
PENINSULAFACTORFIJONEGOCIO_PROFESIONAL1P3.0TD-;PENINSULA;FACTOR;FIJO;NEGOCIO_PROFESIONAL1P;3.0TD;-;0,046133 €;0,037508 €;0,018668 €;0,017531 €;0,013891 €;0,013781 €;0,182300 €;0,182300 €;0,182300 €;0,182300 €;0,182300 €;0,182300 €
PENINSULAFACTORFIJONEGOCIO_AHORRO6.1TD-;PENINSULA;FACTOR;FIJO;NEGOCIO_AHORRO;6.1TD;-;0,062918 €;0,054359 €;0,028295 €;0,023454 €;0,005229 €;0,003148 €;0,210705 €;0,190406 €;0,163506 €;0,157869 €;0,145216 €;0,139245 €
PENINSULAFACTORFIJONEGOCIO_AHORRO1P6.1TD-;PENINSULA;FACTOR;FIJO;NEGOCIO_AHORRO1P;6.1TD;-;0,062918 €;0,054359 €;0,028295 €;0,023454 €;0,005229 €;0,003148 €;0,162086 €;0,162086 €;0,162086 €;0,162086 €;0,162086 €;0,162086 €
PENINSULAFACTORFIJONEGOCIO_EXTRA6.1TD-;PENINSULA;FACTOR;FIJO;NEGOCIO_EXTRA;6.1TD;-;0,068521 €;0,059962 €;0,033914 €;0,027047 €;0,020619 €;0,013004 €;0,198650 €;0,194953 €;0,183130 €;0,176730 €;0,174930 €;0,147288 €
PENINSULAFACTORFIJONEGOCIO_EXTRA1P6.1TD-;PENINSULA;FACTOR;FIJO;NEGOCIO_EXTRA1P;6.1TD;-;0,068521 €;0,059962 €;0,033914 €;0,027047 €;0,020619 €;0,013004 €;0,171196 €;0,171196 €;0,171196 €;0,171196 €;0,171196 €;0,171196 €
PENINSULAFACTORFIJONEGOCIO_EXTRAPLUS6.1TD-;PENINSULA;FACTOR;FIJO;NEGOCIO_EXTRAPLUS;6.1TD;-;0,071589 €;0,063030 €;0,036982 €;0,030115 €;0,023688 €;0,016072 €;0,212150 €;0,208453 €;0,196630 €;0,190230 €;0,188430 €;0,160788 €
PENINSULAFACTORFIJONEGOCIO_EXTRAPLUS1P6.1TD-;PENINSULA;FACTOR;FIJO;NEGOCIO_EXTRAPLUS1P;6.1TD;-;0,071589 €;0,063030 €;0,036982 €;0,030115 €;0,023688 €;0,016072 €;0,184696 €;0,184696 €;0,184696 €;0,184696 €;0,184696 €;0,184696 €
PENINSULAFACTORFIJONEGOCIO_EXTRATOP6.1TD-;PENINSULA;FACTOR;FIJO;NEGOCIO_EXTRATOP;6.1TD;-;0,068521 €;0,059962 €;0,033914 €;0,027047 €;0,020619 €;0,013004 €;0,202650 €;0,198953 €;0,187130 €;0,180730 €;0,178930 €;0,151288 €
PENINSULAFACTORFIJONEGOCIO_EXTRATOP1P6.1TD-;PENINSULA;FACTOR;FIJO;NEGOCIO_EXTRATOP1P;6.1TD;-;0,068521 €;0,059962 €;0,033914 €;0,027047 €;0,020619 €;0,013004 €;0,175196 €;0,175196 €;0,175196 €;0,175196 €;0,175196 €;0,175196 €
PENINSULAFACTORFIJONEGOCIO_PROFESIONAL6.1TD-;PENINSULA;FACTOR;FIJO;NEGOCIO_PROFESIONAL;6.1TD;-;0,063993 €;0,055635 €;0,029476 €;0,024799 €;0,005770 €;0,006772 €;0,220046 €;0,199046 €;0,171481 €;0,165837 €;0,152767 €;0,146329 €
PENINSULAFACTORFIJONEGOCIO_PROFESIONAL1P6.1TD-;PENINSULA;FACTOR;FIJO;NEGOCIO_PROFESIONAL1P;6.1TD;-;0,063993 €;0,055635 €;0,029476 €;0,024799 €;0,005770 €;0,006772 €;0,169955 €;0,169955 €;0,169955 €;0,169955 €;0,169955 €;0,169955 €
CANARIASFACTORFIJODOMESTICO_EXTRA1P2.0TD-;CANARIAS;FACTOR;FIJO;DOMESTICO_EXTRA1P;2.0TD;-;0,086653 €;0,021305 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,205022 €;0,205022 €;0,205022 €;0,000000 €;0,000000 €;0,000000 €
CANARIASFACTORFIJODOMESTICO_EXTRA3P2.0TD-;CANARIAS;FACTOR;FIJO;DOMESTICO_EXTRA3P;2.0TD;-;0,086653 €;0,021305 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,253951 €;0,194818 €;0,179385 €;0,000000 €;0,000000 €;0,000000 €
CANARIASFACTORFIJODOMESTICO_MINI2.0TD-;CANARIAS;FACTOR;FIJO;DOMESTICO_MINI;2.0TD;-;0,071260 €;0,071260 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,175987 €;0,175987 €;0,175987 €;0,000000 €;0,000000 €;0,000000 €
CANARIASFACTORFIJODOMESTICO_Precio WEB3P2.0TD-;CANARIAS;FACTOR;FIJO;DOMESTICO_Precio WEB3P;2.0TD;-;0,069543 €;0,003679 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,257341 €;0,218834 €;0,170545 €;0,000000 €;0,000000 €;0,000000 €
CANARIASFACTORFIJODOMESTICO_PRIME2.0TD-;CANARIAS;FACTOR;FIJO;DOMESTICO_PRIME;2.0TD;-;0,089448 €;0,024357 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,233522 €;0,233522 €;0,233522 €;0,000000 €;0,000000 €;0,000000 €
CANARIASFACTORFIJONEGOCIO_AHORRO2.0TD-;CANARIAS;FACTOR;FIJO;NEGOCIO_AHORRO;2.0TD;-;0,069543 €;0,003679 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,272892 €;0,206995 €;0,163707 €;0,000000 €;0,000000 €;0,000000 €
CANARIASFACTORFIJONEGOCIO_AHORRO1P2.0TD-;CANARIAS;FACTOR;FIJO;NEGOCIO_AHORRO1P;2.0TD;-;0,069543 €;0,003679 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,209242 €;0,209242 €;0,209242 €;0,000000 €;0,000000 €;0,000000 €
CANARIASFACTORFIJONEGOCIO_EXTRA2.0TD-;CANARIAS;FACTOR;FIJO;NEGOCIO_EXTRA;2.0TD;-;0,089025 €;0,026972 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,208419 €;0,199585 €;0,189555 €;0,000000 €;0,000000 €;0,000000 €
CANARIASFACTORFIJONEGOCIO_EXTRA1P2.0TD-;CANARIAS;FACTOR;FIJO;NEGOCIO_EXTRA1P;2.0TD;-;0,089025 €;0,026972 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,198998 €;0,198998 €;0,198998 €;0,000000 €;0,000000 €;0,000000 €
CANARIASFACTORFIJONEGOCIO_EXTRAPLUS2.0TD-;CANARIAS;FACTOR;FIJO;NEGOCIO_EXTRAPLUS;2.0TD;-;0,095912 €;0,027275 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,246299 €;0,227959 €;0,212855 €;0,000000 €;0,000000 €;0,000000 €
CANARIASFACTORFIJONEGOCIO_EXTRAPLUS1P2.0TD-;CANARIAS;FACTOR;FIJO;NEGOCIO_EXTRAPLUS1P;2.0TD;-;0,095912 €;0,027275 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,227301 €;0,227301 €;0,227301 €;0,000000 €;0,000000 €;0,000000 €
CANARIASFACTORFIJONEGOCIO_EXTRATOP2.0TD-;CANARIAS;FACTOR;FIJO;NEGOCIO_EXTRATOP;2.0TD;-;0,097244 €;0,035192 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,212419 €;0,203585 €;0,193555 €;0,000000 €;0,000000 €;0,000000 €
